X,Y,LITTERID,MAPX,MAPY,LINK_ID,TYPE,BUSSTOP,NAME,CREATEDAT,GLOBALID,LINERCHG,OWNER,LINEREA,LCAN_REPAI,RAT_COVER,POWERWASH,LCAN_DAMAG,DOOR,CONCRETE_B,COMMENTS,SENSORED,OBJECTID,GIS_ID,GLOBALID_1,CREATOR,CREATED,EDITOR,EDITED
-77.0333055385507,38.9565986947389,2411,397113.439703,143187.90412,11579,1,0,TQ,2004/02/24 05:00:00+00,{8CAA9DC3-9FAB-4E66-BE10-A55BF234C323},,1, , ,,, , , ,"ratplates, powerwash",0,92,LitterCans_123,{05D9B6EC-DAA5-4A26-9968-06D3DE2C2CDE},,,,
-76.9984292617038,38.956599744178,1875,400136.341785,143187.494805,11261,1,0,TQ,2004/02/20 05:00:00+00,{DAEC2293-568A-4112-980D-D10AF1D1B70A},, , ,welded,,, , , , ,0,93,LitterCans_124,{AAE8DB7A-C9DF-4706-8CDD-50C555C30C07},,,,
-77.0200014887521,38.9565674514219,0,0,0,0,1,0,TQ,,{FE34E6C4-6D41-4770-98DB-E739CC8A7A7C},,1,4, ,,, , , ,"ratplates, powerwash",0,94,LitterCans_126,{F6FEE587-D59A-4A01-BCBD-44E42CFC8FA9},,,,
-77.018504389128,38.9565586987203,2101,398396.329059,143183.099792,31434,1,1,TQ,2004/02/23 05:00:00+00,{414B80C9-A987-4D09-867F-A9D72631D28D},,1,4, ,,, , , ,"ratplates, powerwash",0,95,LitterCans_127,{B7C55690-029D-4B46-BD27-187F9D65338F},,,,
-77.0837165054321,38.9565271363779,3032,392744.062393,143182.760792,24589,1,1,TQ,2004/02/26 05:00:00+00,{E7C9B4D7-3066-47A9-B8A8-AFB627CEE234},,1, , ,,, , , , ,0,96,LitterCans_128,{EBCCDC55-FFE0-4C80-9C55-B596F0D997B5},,,,
-77.011519204815,38.9565347148877,1963,399001.770371,143180.337891,1957,2,1,TQ,2004/02/20 05:00:00+00,{7A0D812E-8214-430C-8C15-76EE14CA1E92},,1,4, ,,, , , ,"ratplates, powerwash",0,97,LitterCans_130,{A1D88F35-7749-42DA-9DD5-C8CE2B656440},,,,
-77.0133036724395,38.9565290393921,1956,398847.100847,143179.728956,29583,1,1,TQ,2004/02/20 05:00:00+00,{B8256F03-FDC6-4695-A0A2-C89078C9712A},,1,4, ,,, , ,Yes,"ratplates, powerwash",0,98,LitterCans_131,{C6BE03B9-63C0-48EA-A42B-6FDCCB73A732},,,,
-77.0102159689188,38.9565266115018,1964,399114.727839,143179.424488,27044,1,1,TQ,2004/02/20 05:00:00+00,{34F29446-5CE1-4F4A-9008-A361C2F08E80},,1, , ,,, , , ,"ratplates, powerwash",0,99,LitterCans_132,{FE826382-CD7D-4AA8-8E51-AA53C358CD4F},,,,
-77.012239304518,38.956515445098,1959,398939.35452,143178.206618,13934,1,1,TQ,2004/02/20 05:00:00+00,{4ABFF522-2802-4896-A4E0-8D0D4EA734C3},,1,4, ,,, , , ,"ratplates, powerwash",0,100,LitterCans_134,{5EE639B5-0FA7-4138-AFE6-6778E317411D},,,,
-77.015850328218,38.9565113358855,2108,398626.368956,143177.799334,8203,1,0,TQ,2004/02/23 05:00:00+00,{589CF274-65AC-4A83-9E91-4EEEEC83822F},,1, , ,,, , , ,"ratplates, powerwash",0,101,LitterCans_135,{DB13A904-3E2F-4E67-84AA-2CA60B80B586},,,,
-77.0126748841124,38.9565099126479,1957,398901.600541,143177.597683,29853,1,1,TQ,2004/02/20 05:00:00+00,{6E44E4C3-B3C1-49AF-9433-8A3F35664842},,1,4, ,,, , , ,"ratplates, powerwash",0,102,LitterCans_136,{CF43E8BF-3161-433E-A84E-5146449CD0B5},,,,
-77.0117334018395,38.9565030655665,1960,398982.893382,143179.728956,23387,1,1,TQ,2004/02/20 05:00:00+00,{B02DC2F5-F007-4067-8832-02BDB3A4EB4C},,1,1, ,,, , , ,"ratplates, powerwash",0,103,LitterCans_137,{D78BE717-4F1B-4C17-9AFC-17662402A2F1},,,,
-77.0225160131224,38.9564777943305,2094,398052.594328,143171.438784,15325,1,1,TQ,2004/02/23 05:00:00+00,{D10603DC-05F5-4ECD-9BBB-3C64A00827E1},,1,1, ,,, , , ,"ratplates, powerwash",0,104,LitterCans_139,{9AE2B067-7020-4108-8061-20C29D4C61C6},,,,
-77.022136259762,38.9564708944563,2095,398083.071964,143171.968829,14203,1,0,TQ,2004/02/23 05:00:00+00,{650F451E-FEC1-4A86-BBDB-19E744E8E7B2},,1,1, ,,, , , ,"ratplates, powerwash",0,105,LitterCans_140,{129D3C87-17CC-42D0-A6F9-C9D04402C8FA},,,,
-77.033309597578,38.9564460395185,4867,397113.081544,143170.958299,24044,1,1,TQ,2008/01/23 05:00:00+00,{8D8A8D7E-A814-4810-BAB5-8DD461FCA93D},,1, , ,,, , , ,"ratplates, powerwash",0,106,LitterCans_142,{81588C01-DD05-4A64-8232-7017597488D5},,,,
-77.0179146958419,38.9564344855256,2102,398440.85291,143168.258509,21033,1,0,TQ,2004/02/23 05:00:00+00,{AB24F377-1380-4C6B-B7E8-CBE52F61AB8B},,1,4, ,,, , , ,"ratplates, powerwash",0,107,LitterCans_143,{50AF3C3C-7618-49A3-AD77-52063E535B20},,,,
-77.0177032495949,38.9564275183151,2104,398465.765065,143168.523531,12993,1,0,TQ,2004/02/23 05:00:00+00,{D2B41B37-257E-48DC-8BC8-8265E6C1AFFA},,1,4, ,,, , , ,"ratplates, powerwash",0,108,LitterCans_144,{DFD03681-1B74-45FE-AE8C-1B1B38D2CC74},,,,
-77.0239386685751,38.9564055896857,2092,397927.768531,143164.813211,4161,1,0,TQ,2004/02/23 05:00:00+00,{470DBC76-93D0-4C3C-8EDA-4E8ECA690FEE},,1,1, ,,, , , ,"ratplates, powerwash",0,109,LitterCans_145,{6C7226E5-CDEE-461F-8876-131B4EE3298D},,,,
-77.0196234409458,38.9563866205217,2099,398299.330669,143164.018142,32182,1,0,TQ,2004/02/23 05:00:00+00,{261E4419-BEB4-4825-B858-085C2A9A3002},,1,4, ,,, , , ,"ratplates, powerwash",0,110,LitterCans_147,{223D062C-F2FE-41DB-8407-8BB640A9C0F6},,,,
-77.0256286579345,38.9563496504223,2090,397778.825648,143160.042798,11,1,0,TQ,2004/02/23 05:00:00+00,{1093B6E0-8BD5-4002-89A0-35822B4910D7},,1,1, ,,, , , ,"ratplates, powerwash",0,111,LitterCans_149,{6113B842-287D-41EE-B196-133AF78DA0B6},,,,
-77.028178732005,38.9563347404416,2236,397557.79653,143158.45266,9239,1,0,TQ,2004/02/23 05:00:00+00,{C3F9203B-B5D8-4F20-88C4-6A77515059DE},,1, , ,,, , , ,"ratplates, powerwash",0,112,LitterCans_151,{98290125-DE93-4A04-88C4-052943AB9F20},,,,
-77.0278351238188,38.956294681926,2087,397585.88896,143152.09211,25731,1,0,TQ,2004/02/23 05:00:00+00,{EB734EDD-4FDE-42C8-BAF0-15300E6DFA27},,1,1, ,,, , , ,"ratplates, powerwash",0,113,LitterCans_153,{1F7ADB66-7BF8-4FA9-9968-B8AB8177DB59},,,,
-77.0224823242641,38.9562953834433,2093,398051.534236,143153.947271,15325,1,0,TQ,2004/02/23 05:00:00+00,{164D7168-740C-4018-8B7C-D59FD69CBFD7},,1,1, ,,, , , ,"ratplates, powerwash",0,114,LitterCans_154,{C4A29EF7-DCC9-4E88-B81B-6D9C43B4805C},,,,
-77.0134511673961,38.9562931501026,1969,398834.313209,143153.544745,6298,1,0,TQ,2004/02/20 05:00:00+00,{04607BB0-447C-4CDF-A4BB-410BCB42C3D8},,1,4, ,,, , , ,"ratplates, powerwash",0,115,LitterCans_155,{321ABF16-E18D-4C90-9C39-DCDCBF7E9FA6},,,,
-77.0295760655218,38.9562890296645,2086,397436.681055,143153.417225,13754,1,0,TQ,2004/02/23 05:00:00+00,{12DE4010-6E78-436D-A4AC-0F84C263AD9A},,1,4, ,,, , , ,"ratplates, powerwash",0,116,LitterCans_156,{F374438E-2BE3-4762-ACCC-DF28DC650065},,,,
-77.0222111006815,38.9562802293357,2096,398078.301551,143156.332477,14203,1,1,TQ,2004/02/23 05:00:00+00,{CED787BA-F02C-4D2D-A153-E70080FE0CE1},,1,1, ,,, , , ,"ratplates, powerwash",0,117,LitterCans_157,{B7E814F3-FBFC-4ACB-96BD-9C18C0D54F5B},,,,
-77.0917232005979,38.9561851656413,0,0,0,0,1,0,TQ,,{17CCEB24-3B00-4EDF-9A76-CE511EEE0CCD},,1, , ,,, , , , ,0,118,LitterCans_160,{00E4384C-E3C9-4605-BC10-BFEB216D5995},,,,
-77.025928262597,38.9562015605401,2089,397752.853402,143143.611377,30300,1,0,TQ,2004/02/23 05:00:00+00,{91B011EF-4449-492B-B3DA-3D8B28C49EF1},,1,1, ,,, , , ,"ratplates, powerwash",0,119,LitterCans_161,{E07C617F-BF77-4591-ACBD-757D8595697F},,,,
-77.0835151824767,38.9561659496917,3031,392765.633882,143133.651232,24589,1,1,TQ,2004/02/26 05:00:00+00,{CB30BC77-59E0-4134-B0AC-DA94332F5BD3},,1, , ,,, , , , ,0,120,LitterCans_162,{C76ED36E-F7D9-49AE-BCC3-8A5AA7703A49},,,,
-77.0197854397198,38.9561908255945,2070,398285.284454,143142.286262,24673,1,0,TQ,2004/02/23 05:00:00+00,{5E8F5BA5-79E3-4307-A8D4-2A3140C1860F},,1,4, ,,, , , ,"ratplates, powerwash",0,121,LitterCans_163,{34E5BB03-99ED-40D5-8288-A73F184D8E82},,,,
-77.0329792723515,38.9561716242868,5616,397141.7019,143140.484834,30874,1,0,TQ,2008/04/23 04:00:00+00,{BE7473B5-3D3B-41B5-90DC-85FF3AE8B481},2015/08/19 04:00:00+00,1, , ,,, , , ,"ratplates, powerwash",0,122,LitterCans_164,{0C3C1B23-3069-4C23-A795-B69E5870AC04},,,,
-77.0298725958182,38.9561481010283,2085,397410.973831,143137.780872,6290,1,0,TQ,2004/02/23 05:00:00+00,{3B0E5707-A0EC-4750-A08C-FA79BD867759},,1, , ,,, , , ,"ratplates, powerwash",0,123,LitterCans_166,{9B9A7D41-7BD7-4453-AFC0-2698ACACBB04},,,,
-77.027894274848,38.9560865138317,2237,397582.443662,143130.890276,8137,1,0,TQ,2004/02/23 05:00:00+00,{1BBDDDEA-3676-4A0B-A3B2-11B2802103BA},,1, , ,,, , , ,"ratplates, powerwash",0,124,LitterCans_167,{7A8FE2E8-82F3-4442-8145-64EF7992F9DF},,,,
-77.0362823702099,38.9560531960779,2398,396855.399419,143127.447397,30379,2,0,TQ,2004/02/24 05:00:00+00,{8CC23331-DA31-4157-BACC-2BBD71525196},,1, , ,,, , , , ,0,125,LitterCans_169,{C6A7ED77-AE4F-4716-ADCF-571FCB026BE5},,,,
-77.0336171024277,38.9559334622453,0,0,0,0,1,1,TQ,,{D5FD047D-F80C-42F5-BCA7-E79E0E654633},,1, , ,,, , , ,"ratplates, powerwash",0,126,LitterCans_170,{B9461D72-23AB-44BA-AA91-C6C185A88202},,,,
-77.0365169004912,38.9558971719498,2397,396835.063976,143110.13479,30379,1,0,TQ,2004/02/24 05:00:00+00,{F0AE305E-C166-4AA9-8F52-DC3AFBD00A14},,1, , ,,, , , , ,0,127,LitterCans_171,{15FC519B-50D0-415F-ACAD-53F86B767BFF},,,,
-77.0332798026354,38.9557916875598,2412,397115.638129,143098.318249,1475,1,0,TQ,2004/02/24 05:00:00+00,{960CF053-B416-415D-ABD4-1F61593CF2C3},,1, , ,,, , , ,"ratplates, powerwash",0,128,LitterCans_173,{19B6FD93-D38A-4A73-A4DB-A235FCC0B61A},,,,
-77.0700869881724,38.9557706507778,2596,393925.336652,143097.788992,487,1,0,TQ,2004/02/24 05:00:00+00,{E4FC73F3-AEF2-4C26-B322-28D29F8B7016},,1, , ,,, , , , ,0,129,LitterCans_174,{1900D9F3-6CA8-4B3F-A18D-8E374109FBBD},,,,
-77.0003259620335,38.9554479393857,0,0,0,0,1,1,TQ,,{CFD1D4A5-74D4-4E0B-8232-B099AAA6B1C5},,1, , ,,, , , ,"ratplates, powerwash",0,130,LitterCans_176,{4B4D0DB3-EEF6-4865-AF1B-4F836B126255},,,,
-77.033539609895,38.955425238089,2413,397093.10426,143057.647363,27876,1,0,TQ,2004/02/24 05:00:00+00,{7D958604-B755-475B-9021-3523CB188AE7},,1, , ,,, , , ,"ratplate, powerwashed",0,131,LitterCans_177,{DFC652AB-807F-4EB1-8810-D9E4A6A4FCE2},,,,
-77.0697948957877,38.9553064312286,0,0,0,0,1,1,TQ,,{8FF656A6-16E2-4DD9-84C8-1CD54636CEC0},,1, , ,,, , , , ,0,132,LitterCans_178,{26383DA8-72D5-471B-9DD0-8BFB03034E3B},,,,
-77.0280315316621,38.9552599365047,0,0,0,0,1,1,TQ,,{077A50C7-8310-4B21-8E1D-1AD911F18176},,1, , ,,, , , ,"ratplates, powerwash",0,133,LitterCans_179,{239679B1-100E-40E3-8140-084E0CE6BD23},,,,
-77.0700720281315,38.9551994093621,2595,393926.584958,143034.37505,14331,1,1,TQ,2004/02/24 05:00:00+00,{91552C57-AE9B-4FF0-A484-4BBFE7748951},,1, , ,,, , , , ,0,134,LitterCans_181,{FA9F3B2C-0C75-40C1-884C-924EAFF580BA},,,,
-77.0070274648399,38.9551298447983,1884,399391.080332,143024.34451,17736,1,0,TQ,2004/02/20 05:00:00+00,{554EB857-B7F4-4921-A947-9B137441E039},,1,4, ,,, , , ,"ratplates, powerwash",0,135,LitterCans_183,{6B474DD2-EEC5-4800-B2EA-F63B1FADB33F},,,,
-77.0699652875694,38.9550240552503,2593,393935.822422,143014.901477,14331,1,1,TQ,2004/02/24 05:00:00+00,{01A28C50-A203-44DC-B5D0-F2D82779B823},,1, , ,,, , , , ,0,136,LitterCans_184,{C20944F1-361C-4BF7-9FB1-BBDF045A54D2},,,,
-77.0277287572838,38.9550384864034,2240,397596.7549,143014.545213,15119,1,1,TQ,2004/02/23 05:00:00+00,{54B79F4B-FA3C-4337-99E3-07D99D4E5544},,1,4, ,,, , , ,"ratplates, powerwash",0,137,LitterCans_185,{7481511A-FA34-41AA-A95C-D4B9A9D8E1D3},,,,
-77.0181521126099,38.974016957187,2011,398427.2484,145121.124088,23735,1,1,TQ,2004/02/23 05:00:00+00,{4830DCB6-5649-484B-8B6F-8E75D28A4F22},,1,4, ,,, , , ,"ratplates, powerwash",0,138,LitterCans_186,{7DFA68C8-1590-46C6-A8F1-55133A37B1BA},,,,
-77.013038313617,38.9739968842482,0,0,0,0,1,0,TQ,,{14A80084-59C7-4819-905E-9122A91D1CAE},,1, , ,,, , , ,"ratplates, powerwash",0,139,LitterCans_187,{DD9CDFB3-E2BF-4E47-B696-506DAF13A4F4},,,,
-77.0181296230407,38.9737989163787,2010,398429.191902,145096.918661,23735,1,1,TQ,2004/02/23 05:00:00+00,{AF7FF32D-90BE-4C88-87E3-460BF284D5BC},,1,4, ,,, , , ,"ratplates, powerwash",0,140,LitterCans_190,{09F8E0D7-39E4-4D03-905C-5BEA2CACEBC3},,,,
-77.0179414893644,38.9737734701105,0,0,0,0,1,1,TQ,,{3F3A0390-EB20-4B14-BE52-786615555B69},,1,4, ,,, , , ,"ratplates, powerwash",0,141,LitterCans_191,{68FD9399-D4A5-4A2E-A8CB-04F238C4E305},,,,
-77.0243473185563,38.9736919403311,2036,397890.400299,145085.169311,9634,1,0,TQ,2004/02/23 05:00:00+00,{66B3672F-9E27-4F07-B4B7-34AAB3191F0F},,1, , ,,, , , , ,0,142,LitterCans_192,{A3797574-5930-4EBE-A4EE-960C8955A33F},,,,
-77.0223685340529,38.9736899484107,2034,398061.87013,145084.904289,20500,1,0,TQ,2004/02/23 05:00:00+00,{B1D5148D-3AB2-4996-A7DA-0EF1450EE8C8},,1,4, ,,, , , ,"ratplates, powerwash",0,143,LitterCans_193,{D0466EC9-C471-4E53-BE17-1C473507DD12},,,,
-77.0213042107997,38.9736853727974,2032,398154.098107,145084.374243,25301,1,0,TQ,2004/02/23 05:00:00+00,{EC97B4AC-2985-4103-B0F2-F5CA52581F5B},,1, , ,,, , , ,"ratplates, powerwash",0,144,LitterCans_194,{95734120-7A4C-4206-809A-DB5FA18DB5E6},,,,
-77.0231238958151,38.9735226897224,2035,397996.409468,145066.352684,9634,1,0,TQ,2004/02/23 05:00:00+00,{B42D509E-30A8-45FF-9D02-AE421DD99B33},,1, , ,,, , , , ,0,145,LitterCans_197,{A85C0E74-0A64-416B-A1B1-44E28B2856EF},,,,
-77.0267468025088,38.9734902982748,2156,397680.767167,145063.172409,21443,1,0,TQ,2004/02/23 05:00:00+00,{C15FF439-E4AA-4223-ACBF-8512D0BC59C3},,1, , ,,, , , ,"grass cutback, ratplate",0,146,LitterCans_198,{FF4AD535-1AE8-4E07-9ADC-1966926FFCC4},,,,
-77.0179215626812,38.9734647159375,2015,398447.21346,145059.815452,26226,1,1,AXD,2004/02/23 05:00:00+00,{A70F3011-33A5-49FF-A2EC-23A522DC39FF},,1,4, ,,, , , ,"ratplates, powerwash",0,147,LitterCans_199,{B3392E81-4F6A-4E19-BAF8-FAFC5A8A91F9},,,,
-77.0198238848951,38.9734564456278,2044,398282.369202,145058.932042,18879,1,0,TQ,2004/02/23 05:00:00+00,{3AC1C473-A256-4511-85FE-EEC890648A1A},, ,4, ,,, , , ,"ratplates, powerwash",0,148,LitterCans_200,{5FB90CB4-815C-48D9-A28B-C81F37C4A17B},,,,
-77.0199645265104,38.9733012458488,2045,398270.178148,145041.705552,18879,1,0,TQ,2004/02/23 05:00:00+00,{2ECA46E5-C512-4B8B-BED1-0F2276EFE543},,1,4, ,,, , , ,"ratplates, powerwash",0,149,LitterCans_201,{E0C08C35-5C1D-44B9-95CA-4B9E78D8B072},,,,
-77.0365131147054,38.9727171101747,2151,396836.139111,144977.304982,714,1,0,TQ,2004/02/23 05:00:00+00,{14E16CCF-9094-4D8E-B2EB-5744823EFEC7},,1, , ,,, , , ,"ratplates, powerwash",0,150,LitterCans_204,{764E460E-5E68-4C87-BC8E-417175201041},,,,
-77.0198327050724,38.9721839677772,2046,398281.574133,144917.674824,13052,1,1,TQ,2004/02/23 05:00:00+00,{531A173D-5C87-49E6-B943-DCAAA03770D6},,1,4, ,,, , , ,"ratplates, powerwash",0,151,LitterCans_205,{6266D6B4-008D-465F-A44A-925AB4DDA4D0},,,,
-77.0199672427551,38.9720812870123,2047,398269.913125,144906.278838,13052,1,1,TQ,2004/02/23 05:00:00+00,{46C5ABB2-5563-4CAC-A234-8AD03181B7CD},,1,4, ,,, , , ,"ratplates, powerwash",0,152,LitterCans_206,{6CBB5E04-ED53-407B-A4A4-EBBEBE16A3E9},,,,
-77.0332770675221,38.9720496106069,2123,397116.533363,144903.098563,4957,1,0,TQ,2004/02/23 05:00:00+00,{73A28304-3117-4CA8-AB9D-0A48BEFB6A23},,1, , ,,, , , ,"ratplates, powerwash",0,153,LitterCans_207,{8CC59199-4795-4119-9C5D-6266BAD91F18},,,,
-77.0364818126708,38.9713085648724,2185,396838.78934,144820.941457,18258,1,0,TQ,2004/02/23 05:00:00+00,{61F921DE-9332-45C5-90EC-3797E7755748},,1, , ,,, , , , ,0,154,LitterCans_208,{3A3F55CC-4E2F-4B06-B15C-0D66A6C86637},,,,
-77.017847206948,38.971241305359,2016,398448.803598,144810.517222,20248,1,1,TQ,2004/02/23 05:00:00+00,{EA6E73FD-1680-4ABD-BD30-0FFE95D8EDAC},,1, , ,,, , , ,"ratplates, powerwash",0,155,LitterCans_209,{9F499182-203A-4E0B-BD65-A6EE7A336BE4},,,,
-77.0198232479308,38.9711669393323,2048,398282.369202,144804.775059,10,1,0,TQ,2004/02/23 05:00:00+00,{6FDF6CE8-93BA-4A4F-B4E1-4669DE4E6345},,1,4, ,,, , , ,"ratplates, powerwash",0,156,LitterCans_212,{125A0C72-26DB-4DB9-97EF-3831C4DD4B54},,,,
-77.017582430633,38.9711113926219,4889,398476.551399,144798.568558,486, ,0,KEO,2008/01/23 05:00:00+00,{D8EB560B-9657-42FA-AA3A-E68432C96F96},,P, , ,,, , , , ,0,157,LitterCans_213,{A9F600E6-B20C-4720-9C36-93017415F02B},,,,
-77.0199761284695,38.9710523195082,2049,398269.118056,144792.053958,10,1,0,TQ,2004/02/23 05:00:00+00,{2969E8B0-14C8-415D-ACF2-0BAA4CF9903C},,1,4, ,,, , , ,"ratplates, powerwash",0,158,LitterCans_214,{11A2944B-33EA-4A07-A5D0-44F65562D250},,,,
-77.0311997497987,38.9709553670499,4872,397296.504182,144781.56347,27802,Steel,0,KEO,2008/01/23 05:00:00+00,{E438553F-C962-400F-9096-0F9F15A9C137},,P, , ,,, , , , ,0,159,LitterCans_215,{D1956D33-47DA-49BC-BC39-A9DB0912CE31},,,,
-77.0178531017022,38.9709107561426,4890,398453.090858,144776.300927,8514, ,0,KEO,2008/01/23 05:00:00+00,{B5069612-D9FE-4F7F-B3DF-3227FA5C5CA7},,P, , ,,, , , , ,0,160,LitterCans_216,{21AF9A0F-BB77-442C-946E-07D17AEAF1C8},,,,
-77.0320844695191,38.9708951688046,4870,397219.834052,144774.908076,12850,Steel,0,KEO,2008/01/23 05:00:00+00,{97BC4DF3-1C8A-4DF8-A114-03BF036D6FDA},,P, , ,,, , , , ,0,161,LitterCans_217,{95B014E8-7A64-42EE-8A56-E62B76A86764},,,,
-77.03048696367,38.9707852813156,4876,397358.266231,144762.662153,30398,Steel,0,KEO,2008/01/23 05:00:00+00,{A3218FED-3922-44CC-BA7D-A17E55013D14},,P, , ,,, , , , ,0,162,LitterCans_220,{8C2F053C-2172-43E6-9E34-C5F9362C65DF},,,,
-77.0179464013498,38.970641584675,0,0,0,0,1,1,TQ,,{83D22CD9-8225-48F4-AE4B-39F6CB96937E},,1, , ,,, , , ,"ratplates, powerwash",0,163,LitterCans_221,{A5FC2462-1DF1-47A9-9D26-0A4AA9C7BF88},,,,
-77.0307879562031,38.9706341252627,4886,397332.17709,144745.890562,30398,Steel,0,KEO,2008/01/23 05:00:00+00,{06D9B065-4F33-4ABB-9257-115396F2B850},,P, , ,,, , , , ,0,164,LitterCans_222,{568FE231-1513-4840-8791-2126033C37C3},,,,
-77.0335485284843,38.9705001159453,2121,397092.946323,144731.098686,15936,1,0,TQ,2004/02/23 05:00:00+00,{EC051BCB-994E-4FEA-95B8-765B742473D2},,1, , ,,, , , ,"ratplates, powerwash",0,165,LitterCans_224,{D93ECA81-FF14-485D-815F-F9EF5054D1D8},,,,
-77.0172977717699,38.9704559235169,4891,398501.204848,144725.80112,23585,Concrete,0,KEO,2008/01/23 05:00:00+00,{58444AA2-9891-4DBF-813C-DE84C374C6D3},,P, , ,,, , , , ,0,166,LitterCans_225,{A0BC1661-5D9E-4728-81FA-E3012F8DED5D},,,,
-77.0310489953275,38.9704517925179,4879,397309.548753,144725.658166,30398,Steel,0,KEO,2008/01/23 05:00:00+00,{0910D8A7-6DAF-49DF-8434-860AA9A18657},,P, , ,,, , , , ,0,167,LitterCans_226,{EF9833FE-F217-4D5D-A337-E70090E39C5A},,,,
-77.0309230365245,38.9704422321197,4877,397320.463598,144724.593303,30398,Steel,0,KEO,2008/01/23 05:00:00+00,{75110034-A3CE-47DE-BE25-A8C411217672},,P, , ,,, , , , ,0,168,LitterCans_228,{D6BDAA55-DDAC-4392-9E18-21517354DFC9},,,,
-77.0311903007645,38.97043256736,4880,397297.302829,144723.52844,30398,Steel,0,KEO,2008/01/23 05:00:00+00,{DE1CE393-558A-437F-93C7-A8E94D8C0360},,P, , ,,, , , , ,0,169,LitterCans_229,{747AC437-FA2F-4331-890A-2EEBC84D5D74},,,,
-77.0166645255528,38.9703593030176,4892,398556.078654,144715.06494,15522,Steel,0,KEO,2008/01/23 05:00:00+00,{5B458F49-E451-4484-9E70-C75608CB627E},,P, , ,,, , , , ,0,170,LitterCans_231,{4EE16B4F-F085-4C7B-A266-EC3BC65F080B},,,,
-77.030403829452,38.9703464485278,4885,397365.454056,144713.944674,30398, ,0,KEO,2008/01/23 05:00:00+00,{2E5B897C-F06E-4286-84C3-5E20465B8E58},,P, , ,,, , , , ,0,171,LitterCans_232,{8E2FC608-EE43-4686-BB30-D4188B7FAC92},,,,
-77.0172013824481,38.9703162379494,4895,398509.555209,144710.293305,23585,Steel,0,KEO,2008/01/23 05:00:00+00,{DF7F0955-1BAB-42B3-9DAD-3C1261E4A9E5},,P, , ,,, , , , ,0,172,LitterCans_233,{78932025-094C-480F-927D-72FB2C30C919},,,,
-77.0170040536665,38.970258956388,4894,398526.653569,144703.931125,23585,Steel,0,KEO,2008/01/23 05:00:00+00,{C2925C5A-D379-4053-A5EC-7D17CD01B554},,P, , ,,, , , , ,0,173,LitterCans_235,{C45E60B4-4FCE-4B61-9F10-92D809999161},,,,
-77.0305573720504,38.9702049160687,4873,397352.14327,144698.237946,30398,Steel,0,KEO,2008/01/23 05:00:00+00,{86F62F84-388A-44D7-8C15-1DDD13422473},,P, , ,,, , , , ,0,174,LitterCans_237,{F2CB5AA8-585D-45B6-BAA5-D9AC24DC7853},,,,
-77.0318476082147,38.9702021755882,4871,397240.332663,144697.97173,12850,Steel,0,KEO,2008/01/23 05:00:00+00,{99491398-CE9E-4E10-8F05-8FFEF31FDDCA},,P, , ,,, , , , ,0,175,LitterCans_238,{0295ED5C-68D7-4BC8-A834-C69A1AAA7C30},,,,
-77.0311041601097,38.9701472182504,4875,397304.75687,144691.848769,30398,Steel,0,KEO,2008/01/23 05:00:00+00,{212A97CB-BFED-4A38-86D8-9E32F6BDCDC8},,P, , ,,, , , , ,0,176,LitterCans_239,{C70E070F-A528-4808-BA70-49085444DAE7},,,,
-77.0310334993157,38.9701376432484,4874,397310.879831,144690.783906,30398,Steel,0,KEO,2008/01/23 05:00:00+00,{04BEEE8E-83BD-4D7C-B2B0-ABF56CD0EEEF},,P, , ,,, , , , ,0,177,LitterCans_240,{5AB8270F-47D4-4614-9115-C129F3605F70},,,,
-77.0325694967865,38.9701204341514,4869,397177.771966,144688.920395,12850,Steel,0,KEO,2008/01/23 05:00:00+00,{1065D839-F4E5-436B-A65C-74726E2DFD00},,P, , ,,, , , , ,0,178,LitterCans_241,{A4B54AB5-4085-48C1-9189-65AA53CF4AB3},,,,
-77.0199891860468,38.9700871294221,2050,398268.322987,144678.88917,29776,1,1,TQ,2004/02/23 05:00:00+00,{3DFFD478-A503-42A9-84FE-54B5DA2709E1},,1,4, ,,, , , ,"ratplates, powerwash",0,179,LitterCans_242,{1C9C5E74-FCA7-4678-9B81-47538BCB244F},,,,
-77.0179186594635,38.9699966349627,2017,398447.390142,144674.825485,1891,1,1,TQ,2004/02/23 05:00:00+00,{CDE7EE5E-A684-45AC-8ED9-DCE2CDD3F4B2},,1, , ,,, , , ,"ratplates, powerwash",0,180,LitterCans_245,{776CCF1E-315D-486E-BA70-B51D48F0E133},,,,
-77.0173799590192,38.9699921220734,2023,398509.228824,144674.118758,1891,1,1,TQ,2004/02/23 05:00:00+00,{E7CB1AC0-A29D-47A7-9648-9BCD4D9C068D},,1, , ,,, , , ,"ratplates, powerwash",0,181,LitterCans_246,{020BDAE6-F34F-4826-9399-E12EB6119B46},,,,
-77.0169033177,38.9699856429591,2019,0,0,0,1,1,TQ,,{9F4AF9BC-8E63-4EE8-A351-960E66CDD4B2},,1, , ,,, , , ,"ratplates, powerwash",0,182,LitterCans_247,{1F65014E-EC0D-4AC8-8EA7-137A56814D4A},,,,
-77.0163675044473,38.9698900786977,2024,398582.728515,144658.0407,1891,1,1,TQ,2004/02/23 05:00:00+00,{05D0E925-7DFD-49A2-919F-74E75D519F3B},,1, , ,,, , , ,"ratplates, powerwash",0,183,LitterCans_248,{3B2DF0C2-0217-4F30-BEEA-A9E069577702},,,,
