X,Y,OBJECTID,LATITUDE,LONGITUDE,DATE_MARKED,YEAR_MARKED,VOLUNTEER_GROUP,CATCH_BASIN_ID,INTERSECTION,GIS_ID,CREATOR,CREATED,EDITOR,EDITED
-77.0502356371529,38.9006077848906,1137,38.9006,-77.050233,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-222-077-107-439,23rd & I NW,StormDrainsPt_507,,,,
-77.0500134118909,38.9005994484162,1138,38.900592,-77.050011,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-222-077-297-425,23rd & I NW,StormDrainsPt_509,,,,
-77.0487661831551,38.9005911205079,1139,38.900583,-77.048764,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-223-077-381-387,22nd & I St NW,StormDrainsPt_522,,,,
-77.0513550717842,38.9005633373411,1140,38.900556,-77.051353,5/22/2011,2011,Western Presbyterian Church,C-221-077-132-414,24th St NW 800 block,StormDrainsPt_681,,,,
-76.951355143067,38.9005058095898,1141,38.900498,-76.951353,6/5/2018,2018,Chavez Fellows, , ,StormDrainsPt_1614,,,,
-76.9703106055633,38.9005077862744,1142,38.9005,-76.970308,8/4/2014,2014,GZEP,C-291-075-423-805,26th & Benning NE,StormDrainsPt_1270,,,,
-76.9704439450379,38.9004438967598,1143,38.900436,-76.970442,7/22/2013,2013,GZEP,C-291-075-299-728,26th & H NE,StormDrainsPt_1169,,,,
-77.0065736942215,38.900430658355,1144,38.900423,-77.006571,6/6/2018,2018,Chavez Fellows, , ,StormDrainsPt_1630,,,,
-76.9704189401955,38.9003605631004,1145,38.900353,-76.970417,7/22/2013,2013,GZEP,C-291-075-323-637,26th & H NE,StormDrainsPt_1170,,,,
-76.9752550475765,38.9003133486037,1146,38.900306,-76.975253,Unknown, ,Unknown,C-287-075-126-677,20th & H,StormDrainsPt_1868,,,,
-76.9762939394659,38.9003105642331,1147,38.900303,-76.976292,8/4/2014,2014,GZEP,C-286-075-227-693,19th & H NE,StormDrainsPt_1261,,,,
-76.9761522813102,38.9003077878546,1148,38.9003,-76.97615,8/4/2014,2014,GZEP,C-286-075-348-687,19th & H NE,StormDrainsPt_1262,,,,
-76.9761050562394,38.9002550072319,1149,38.900247,-76.976103,8/4/2014,2014,GZEP,C-286-075-388-628,19th & H NE,StormDrainsPt_1263,,,,
-76.9724883842649,38.9002522297292,1150,38.900244,-76.972486,7/22/2013,2013,GZEP,C-289-075-527-558,24th & H,StormDrainsPt_1168,,,,
-76.9492664650564,38.9002408501502,1151,38.900233,-76.949264,6/5/2018,2018,Chavez Fellows, , ,StormDrainsPt_1609,,,,
-76.9482036906141,38.9002379605523,1152,38.90023,-76.948201,6/5/2018,2018,Chavez Fellows, , ,StormDrainsPt_1607,,,,
-76.9493590995193,38.9001687243576,1153,38.900161,-76.949357,6/5/2018,2018,Chavez Fellows, , ,StormDrainsPt_1621,,,,
-76.9726022755299,38.9001522366673,1154,38.900144,-76.9726,7/22/2013,2013,GZEP,C-289-075-421-451,24th & H,StormDrainsPt_1167,,,,
-76.9760939428723,38.9001522375844,1155,38.900144,-76.976092,8/4/2014,2014,GZEP,C-286-075-394-514,19th & H NE,StormDrainsPt_1264,,,,
-77.0066514951491,38.9001477464089,1156,38.90014,-77.006649,6/6/2018,2018,Chavez Fellows, , ,StormDrainsPt_1644,,,,
-77.0068010271641,38.9001423507974,1157,38.900135,-77.006799,6/6/2018,2018,Chavez Fellows, , ,StormDrainsPt_1629,,,,
-76.9504590360575,38.9000444391624,1158,38.900037,-76.950457,6/5/2018,2018,Chavez Fellows, , ,StormDrainsPt_1617,,,,
-76.9501670672508,38.8998047826498,1159,38.899797,-76.950165,6/5/2018,2018,Chavez Fellows, , ,StormDrainsPt_1619,,,,
-76.9501058312054,38.8997366082551,1160,38.899729,-76.950104,6/5/2018,2018,Chavez Fellows, , ,StormDrainsPt_1612,,,,
-77.0533800815934,38.8997272283426,1161,38.899719,-77.053378,5/22/2011,2011,Western Presbyterian Church,C-219-076-358-523,25th St NW 800 block,StormDrainsPt_675,,,,
-76.9497975053556,38.8997278461598,1162,38.89972,-76.949795,6/5/2018,2018,Chavez Fellows, , ,StormDrainsPt_1611,,,,
-77.052630080965,38.8997244517525,1163,38.899717,-77.052628,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-220-076-006-503,H & New Hampshire,StormDrainsPt_471,,,,
-77.0532495264228,38.8997133429817,1164,38.899706,-77.053247,5/22/2011,2011,Western Presbyterian Church,C-219-076-473-509,25th St NW 800 block,StormDrainsPt_678,,,,
-77.0467189644345,38.8996911210523,1165,38.899683,-77.046717,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-225-076-131-355,21st & H St NW,StormDrainsPt_545,,,,
-77.0465939592935,38.8996827841936,1166,38.899675,-77.046592,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-225-076-239-342,21st & H St NW,StormDrainsPt_547,,,,
-77.0525911906596,38.8996383403152,1167,38.899631,-77.052589,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-220-076-037-405,H & New Hampshire,StormDrainsPt_472,,,,
-77.0487356277927,38.8996383368916,1168,38.899631,-77.048733,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-223-076-383-334,22nd & H St NW,StormDrainsPt_520,,,,
-77.0465495238778,38.8996383456421,1169,38.899631,-77.046547,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-225-076-279-290,21st & H St NW,StormDrainsPt_548,,,,
-77.0513606290346,38.8996355637411,1170,38.899628,-77.051358,5/22/2011,2011,Western Presbyterian Church,C-221-076-107-384,24th St NW 800 block,StormDrainsPt_680,,,,
-77.0077618109721,38.8996039782964,1171,38.899596,-77.00776,6/6/2018,2018,Chavez Fellows, , ,StormDrainsPt_1636,,,,
-77.0074075858239,38.8996014699512,1172,38.899594,-77.007405,6/6/2018,2018,Chavez Fellows, , ,StormDrainsPt_1635,,,,
-77.0083354729581,38.8995964528153,1173,38.899589,-77.008333,6/13/2018,2018,Chavez Fellows, , ,StormDrainsPt_1649,,,,
-76.976124499339,38.8995466747918,1174,38.899539,-76.976122,Unknown, ,Unknown,C-286-074-356-840,Bennett & 19th,StormDrainsPt_1861,,,,
-77.0499661845774,38.899535563112,1175,38.899528,-77.049964,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-222-076-312-244,23rd & H NW,StormDrainsPt_505,,,,
-77.0513272964007,38.8995327839682,1176,38.899525,-77.051325,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-221-076-130-270,24th & H NW,StormDrainsPt_485,,,,
-77.0487356363748,38.8995327859076,1177,38.899525,-77.048733,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-223-076-381-218,22nd & H St NW,StormDrainsPt_519,,,,
-77.0078830670012,38.8995281377919,1178,38.89952,-77.007881,6/6/2018,2018,Chavez Fellows, , ,StormDrainsPt_1632,,,,
-77.0071243779979,38.899523745415,1179,38.899516,-77.007122,6/6/2018,2018,Chavez Fellows, , ,StormDrainsPt_1633,,,,
-76.9501549834936,38.8995110057956,1180,38.899503,-76.950153,6/5/2018,2018,Chavez Fellows, , ,StormDrainsPt_1623,,,,
-77.0489023005344,38.8995022319594,1181,38.899494,-77.0489,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-223-076-236-183,22nd & H St NW,StormDrainsPt_517,,,,
-77.0514939649629,38.899493893585,1182,38.899486,-77.051492,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-220-076-988-226,24th & H NW,StormDrainsPt_473,,,,
-77.0081289937016,38.8995047892786,1183,38.899497,-77.008127,6/6/2018,2018,Chavez Fellows, , ,StormDrainsPt_1637,,,,
-77.0467245186242,38.8994938987588,1184,38.899486,-77.046722,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-225-076-125-135,21st & H St NW,StormDrainsPt_544,,,,
-77.0502384090194,38.8994855670546,1185,38.899478,-77.050236,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-222-076-078-198,23rd & H NW,StormDrainsPt_503,,,,
-77.0487661883297,38.8994688948599,1186,38.899461,-77.048764,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-223-076-350-148,22nd & H St NW,StormDrainsPt_518,,,,
-76.9760495022956,38.8994633411071,1187,38.899456,-76.976047,Unknown, ,Unknown,C-286-074-417-747,Bennett & 19th,StormDrainsPt_1862,,,,
-76.9489356751543,38.8994498889642,1188,38.899442,-76.948933,6/5/2018,2018,Chavez Fellows, , ,StormDrainsPt_1606,,,,
-77.0533578603307,38.8994411148846,1189,38.899433,-77.053356,5/22/2011,2011,Western Presbyterian Church,C-219-076-369-204,Juarc2 circle-north side of VA Ave,StormDrainsPt_676,,,,
-76.9496775660591,38.8994342390554,1190,38.899426,-76.949675,6/5/2018,2018,Chavez Fellows, , ,StormDrainsPt_1626,,,,
-77.0532995264859,38.8993772271806,1191,38.899369,-77.053297,5/22/2011,2011,Western Presbyterian Church,C-219-076-420-135,Juarc2 circle-north side of VA Ave,StormDrainsPt_677,,,,
-77.0067879504207,38.899255226203,1192,38.899247,-77.006786,6/6/2018,2018,Chavez Fellows, , ,StormDrainsPt_1631,,,,
-76.9776383848215,38.8992494551969,1193,38.899242,-76.977636,8/4/2014,2014,GZEP,C-285-074-036-541,18th & Benning NE,StormDrainsPt_1255,,,,
-76.9773717199773,38.8992050106465,1194,38.899197,-76.977369,8/4/2014,2014,GZEP,C-285-074-267-487,18th & Benning NE,StormDrainsPt_1257,,,,
-77.0531411904262,38.8991327853183,1195,38.899125,-77.053139,5/22/2011,2011,Western Presbyterian Church,C-219-075-550-858,Juarc2 circle-north side of VA Ave,StormDrainsPt_674,,,,
-76.9777244951633,38.8990050117277,1196,38.898997,-76.977722,8/4/2014,2014,GZEP,C-284-074-955-270,18th & Benning NE,StormDrainsPt_1254,,,,
-76.9761383824235,38.8989855647892,1197,38.898978,-76.976136,8/4/2014,2014,GZEP,C-286-074-328-220,19th & Benning NE,StormDrainsPt_1260,,,,
-76.97743005039,38.8989550128574,1198,38.898947,-76.977428,8/4/2014,2014,GZEP,C-285-074-207-210,18th & Benning NE,StormDrainsPt_1256,,,,
-76.9740272798742,38.8988827885585,1199,38.898875,-76.974025,7/18/2013,2013,GZEP,C-288-074-156-067,21st & G (right),StormDrainsPt_1132,,,,
-76.9703078338287,38.8988577870927,1200,38.89885,-76.970306,8/4/2014,2014,GZEP,C-291-073-384-975,26th & Benning NE,StormDrainsPt_1267,,,,
-76.9703892721705,38.8988470157433,1201,38.898839,-76.970387,7/16/2018,2018,GZEP, , ,StormDrainsPt_1660,,,,
-77.0088511801501,38.898823506454,1202,38.898816,-77.008849,6/6/2018,2018,Chavez Fellows, , ,StormDrainsPt_1638,,,,
-76.9995753555675,38.8987828621178,1203,38.898775,-76.999573,6/6/2018,2018,Chavez Fellows, , ,StormDrainsPt_1639,,,,
-76.9763356145088,38.898710570591,1204,38.898703,-76.976333,8/4/2014,2014,GZEP,C-286-073-152-916,19th & Benning NE,StormDrainsPt_1258,,,,
-76.9703389674795,38.8986721326447,1205,38.898664,-76.970337,7/16/2018,2018,GZEP, , ,StormDrainsPt_1661,,,,
-76.9740383851593,38.8986189000507,1206,38.898611,-76.974036,7/18/2013,2013,GZEP,C-288-073-142-772,21st & Benning (right),StormDrainsPt_1131,,,,
-77.0519967417456,38.8983883446806,1207,38.898381,-77.051994,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-220-075-521-009,G & Virginia,StormDrainsPt_470,,,,
-77.0499606314839,38.8983883414106,1208,38.898381,-77.049958,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-222-074-288-971,23rd & G NW,StormDrainsPt_502,,,,
-77.0477606285799,38.8983883427505,1209,38.898381,-77.047758,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-224-074-198-927,G ST b/w 21st & 22nd,StormDrainsPt_536,,,,
-77.0512773042815,38.89838556382,1210,38.898378,-77.051275,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-221-074-144-998,24th & G NW,StormDrainsPt_482,,,,
-77.0467717373285,38.8983855629236,1211,38.898378,-77.046769,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-225-074-052-908,21st & G St NW,StormDrainsPt_543,,,,
-77.0513356268429,38.8982772306391,1212,38.898269,-77.051333,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-221-074-093-871,24th & G NW,StormDrainsPt_481,,,,
-77.0467745233994,38.8982744526445,1213,38.898267,-77.046772,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-225-074-048-787,21st & G St NW,StormDrainsPt_542,,,,
-77.0066316996654,38.8982717922669,1214,38.898264,-77.006629,6/6/2018,2018,Chavez Fellows, , ,StormDrainsPt_1642,,,,
-77.0518217424478,38.8982383430923,1215,38.898231,-77.051819,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-220-074-672-838,G & Virginia,StormDrainsPt_469,,,,
-77.0502467375197,38.898232788378,1216,38.898225,-77.050244,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-222-074-038-803,23rd & G NW,StormDrainsPt_499,,,,
-77.05003008195,38.8982327822762,1217,38.898225,-77.050028,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-222-074-228-801,23rd & G NW,StormDrainsPt_500,,,,
-76.9702828238728,38.8980689003476,1218,38.898061,-76.970281,8/4/2014,2014,GZEP,C-291-073-389-101,26th & Benning NE,StormDrainsPt_1268,,,,
-76.9723244970756,38.8980577900558,1219,38.89805,-76.972322,7/18/2013,2013,GZEP,C-289-073-612-120,24th & Benning,StormDrainsPt_1133,,,,
-76.9706800457597,38.8980272289282,1220,38.898019,-76.970678, ,2015,Unknown,C-291-073-045-056,2400 Benning Rd NE,StormDrainsPt_24,,,,
-77.0513522937446,38.8979855594887,1221,38.897978,-77.05135,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-221-074-072-550,24th & Viginia,StormDrainsPt_480,,,,
-77.0048390529633,38.897959479277,1222,38.897952,-77.004837,6/6/2018,2018,Chavez Fellows, , ,StormDrainsPt_1643,,,,
-76.9714078310121,38.8978938963467,1223,38.897886,-76.971406, ,2015,Unknown,C-290-072-408-923,2400 Benning Rd NE,StormDrainsPt_23,,,,
-76.9768930639138,38.8976720358784,1224,38.897664,-76.976891,7/16/2018,2018,GZEP, , ,StormDrainsPt_1669,,,,
-76.9342050417825,38.8976300115577,1225,38.897622,-76.934203,6/24/2013,2013,GZEP,C-322-071-663-933,48th& Foote NE,StormDrainsPt_1123,,,,
-76.9767576897495,38.8976458036935,1226,38.897638,-76.976755,7/16/2018,2018,GZEP, , ,StormDrainsPt_1670,,,,
-77.0506189601459,38.8975800076645,1227,38.897572,-77.050617,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-221-074-698-086,Virginia b/w 23 & 24th,StormDrainsPt_484,,,,
-76.9769183432888,38.8975686428687,1228,38.897561,-76.976916,7/16/2018,2018,GZEP, , ,StormDrainsPt_1671,,,,
-76.9767899912494,38.8975377728001,1229,38.89753,-76.976788,7/16/2018,2018,GZEP, , ,StormDrainsPt_1672,,,,
-77.0511023023141,38.897521675245,1230,38.897514,-77.0511,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-221-074-275-029,24th & Viginia,StormDrainsPt_483,,,,
-76.9340106012198,38.897493902577,1231,38.897486,-76.934008,6/24/2013,2013,GZEP,C-322-071-831-781,48th & Foote NE,StormDrainsPt_1125,,,,
