X,Y,OBJECTID,FEATURECODE,DESCRIPTION,CAPTUREYEAR,CAPTUREACTION,GIS_ID
-77.0217149469755,38.8974417510538,10705,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_4780
-77.0446353857837,38.8974271430395,10706,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3648
-77.0414957827515,38.897426390737,10707,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3974
-76.9933364098035,38.8974115099621,10708,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4885
-76.9881865855107,38.8973961128686,10709,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8640
-77.0458899755235,38.8972990624252,10710,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3645
-77.0457892910104,38.8972974173709,10711,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3642
-77.0440899561606,38.897289783427,10712,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4153
-77.0114825280661,38.8972843156097,10713,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3166
-77.047453903461,38.8972686469077,10714,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3641
-77.0477697143338,38.897263401436,10715,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3638
-77.024487974996,38.8972650440543,10716,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5058
-77.0311131470209,38.8972628366993,10717,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4485
-77.0248681365611,38.8972630539652,10718,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5065
-77.0243737802921,38.8972627708053,10719,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5061
-77.0093774301834,38.8972633159225,10720,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3177
-77.0093980187227,38.8972631070752,10721,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3178
-77.0312276845224,38.8972576803759,10722,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4480
-77.0310116303846,38.8972553867513,10723,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4492
-77.0211851773172,38.897251366464,10724,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_4776
-77.0311349385611,38.897245787066,10725,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4488
-77.0329690686372,38.897236608743,10726,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4373
-77.0326364813403,38.8972361706456,10727,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4371
-77.0327260518208,38.8972358843433,10728,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4368
-77.032685819911,38.8972357424655,10729,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4365
-77.0328476116303,38.8972352196382,10730,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4362
-77.0297991833426,38.897217813161,10731,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5181
-77.0297991741791,38.8971958777939,10732,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5180
-77.0125978670113,38.8971846762209,10733,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4587
-77.0467778233744,38.8971451446495,10734,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3634
-77.0298004771989,38.8971140184455,10735,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5177
-77.023868188106,38.8971011029883,10736,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4998
-77.0297992697313,38.897093470672,10737,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5174
-77.0271833675757,38.8970737678287,10738,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5359
-77.0297629019054,38.8970709950638,10739,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5171
-77.0170383015432,38.897067454562,10740,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4741
-77.0272159958676,38.8970562299519,10741,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_4800
-77.0166175232852,38.8970464356085,10742,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4734
-77.0272149632022,38.8970386728883,10743,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_4801
-77.0281785982867,38.8970351923817,10744,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5167
-77.0272156915895,38.8970140708725,10745,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_4802
-77.0467790801663,38.8969873445955,10746,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3633
-77.0436239760691,38.8969799444707,10747,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4149
-77.0220304659157,38.8969680051124,10748,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5055
-77.0436251651963,38.896945144708,10749,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4150
-77.0279830193981,38.8969185450304,10750,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5163
-77.0166639610771,38.8969161410054,10751,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4688
-77.0068961849028,38.8969035595683,10752,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3187
-77.0177777776587,38.8968657461462,10753,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4692
-77.0279558410634,38.8968404490072,10754,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5161
-77.0447299825193,38.8968017100528,10755,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3632
-77.0279839540203,38.8967738614436,10756,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5158
-77.0279839465353,38.8967547817263,10757,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5157
-77.0079323100953,38.8967363165433,10758,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3244
-77.0240800070387,38.896716429329,10759,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5070
-77.023835511232,38.8966997869739,10760,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5001
-77.0240797290452,38.8966783420152,10761,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5071
-76.9216244001184,38.8966507502679,10762,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8278
-76.9220919850721,38.8966401178671,10763,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8277
-77.0238364517122,38.8966509614385,10764,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5002
-77.0499793392949,38.8966167121833,10765,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3628
-77.0166648494113,38.8966230987443,10766,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4740
-77.0238379693472,38.896604450935,10767,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5004
-77.0499800507739,38.8965956413082,10768,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3627
-77.0487424977501,38.8965919663562,10769,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3626
-76.9216270421609,38.8965647941828,10770,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8276
-77.0326171729416,38.9468522519302,10771,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9370
-77.0326182479964,38.9468319109289,10772,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_9368
-77.0646868917792,38.9465505494375,10773,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_9518
-77.0646410340274,38.9465215320953,10774,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_9515
-77.064555634365,38.9463678799351,10775,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9512
-77.0645087511137,38.9462889842331,10776,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9509
-77.0644866037917,38.9462520444681,10777,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9506
-77.0644114572256,38.9461974776749,10778,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9505
-77.064895704817,38.9461504027965,10779,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9622
-77.0666037141946,38.9461184626175,10780,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9619
-77.0665908878884,38.9461075518829,10781,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9615
-77.0666054278514,38.9461005982112,10782,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9612
-77.0665933297161,38.9460912094622,10783,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9609
-77.0665938132773,38.9460778589077,10784,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9606
-77.064743000127,38.9459520169286,10785,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9605
-77.0647295863281,38.9459289631461,10786,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9604
-77.0807533596421,38.945749393,10787,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_9639
-77.0968352809858,38.9456933069043,10788,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9991
-77.0219133240038,38.9454202515714,10789,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9363
-77.0648623543597,38.9453380630933,10790,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9601
-77.0649041324672,38.9453087899975,10791,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9597
-77.0691280521897,38.9452638943547,10792,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9596
-77.0642193438704,38.9450340821536,10793,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9593
-77.0664570055964,38.9449697103484,10794,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9592
-77.0944810635457,38.9448929461381,10795,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9668
-76.9930196363247,38.9449203901493,10796,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_8339
-76.9932650074653,38.9449162967613,10797,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_11067
-76.994078719878,38.9449022878713,10798,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_11065
-77.0776960386074,38.9447375282091,10799,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9591
-77.0955807475298,38.9447099946013,10800,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9987
-77.0309874237356,38.9446535569692,10801,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9418
-77.0692110581981,38.9446067266903,10802,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9588
-77.0786882459738,38.9445690130665,10803,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9634
-77.0598215514118,38.9445458691954,10804,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9501
-77.0786862461342,38.9444815889671,10805,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9631
-77.0627028497672,38.9443723909361,10806,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9498
-77.063348484198,38.9443459638346,10807,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9495
-77.0639729477619,38.9441876544044,10808,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_9585
-77.0623880036055,38.9441354972834,10809,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9492
-77.0207401409695,38.9439687984046,10810,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_11093
-77.0776482791451,38.9439089324483,10811,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_195
-77.0776106795424,38.9438397917668,10812,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_192
-77.0635378686094,38.9438116515118,10813,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_9582
-77.0635202751464,38.9437833390124,10814,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_9579
-77.0630761273962,38.9437516811693,10815,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9488
-77.0630633509344,38.943730824865,10816,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9486
-77.062943388191,38.9435394543647,10817,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9483
-77.0629023921273,38.9435135055338,10818,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9480
-77.0605999145537,38.9434336382595,10819,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9478
-77.060598870065,38.9433990649853,10820,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9475
-77.0679236296989,38.9433157202168,10821,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9576
-77.0584869326565,38.9432995001617,10822,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9469
-77.0766685261601,38.9432846920606,10823,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_188
-77.0765834421401,38.9432843244456,10824,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_185
-77.0590321082806,38.9432704716499,10825,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9467
-77.0294878952369,38.9432191048853,10826,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_9402
-76.9754508121846,38.9431680172909,10827,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8347
-77.1025714815329,38.9430643170679,10828,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9985
-77.0612058618988,38.9430734143409,10829,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9464
-77.0613084089633,38.9430727930787,10830,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9460
-76.9750213452388,38.9430715376304,10831,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8344
-77.060091641267,38.9429584341029,10832,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9457
-77.0601151798184,38.9429392073163,10833,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9454
-77.0577517537626,38.9428933576028,10834,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9451
-77.0577789858795,38.9428762464101,10835,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9448
-77.019747726099,38.9428520326725,10836,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_11091
-77.0643278839213,38.942812785594,10837,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9573
-77.0586080780337,38.94274156508,10838,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9445
-77.019269243462,38.9427457516671,10839,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_11089
-77.0686311596857,38.942603859147,10840,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9569
-77.0657402906998,38.9425505431359,10841,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9566
-77.0641248253695,38.9425113716429,10842,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9563
-77.0641070950158,38.9424974905827,10843,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9561
-77.0641311889958,38.9424559311258,10844,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9557
-77.0622506467144,38.9423720986477,10845,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9440
-77.062268843522,38.942365801168,10846,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9437
-77.0622538990961,38.9423583142295,10847,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9434
-77.0744721201134,38.9422794444291,10848,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9556
-77.0666315753059,38.9422582779178,10849,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9553
-77.0665484903066,38.9422478846391,10850,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9551
-77.0625672536022,38.9421668017965,10851,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9548
-77.0773264616305,38.9421383228458,10852,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_178
-77.0773265192181,38.9421169731531,10853,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_175
-77.0770096291115,38.942116677891,10854,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_174
-77.0770327096662,38.9421157528452,10855,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_169
-77.0670288605341,38.9420451127637,10856,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9546
-77.0670877531346,38.941990668891,10857,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9545
-77.0806180377447,38.9419160084046,10858,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_168
-77.0805986140349,38.9419068603645,10859,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_167
-77.0806111464776,38.9418912853907,10860,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_164
-77.0287227795162,38.941820109836,10861,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9396
-77.0665619769313,38.9417313324588,10862,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9539
-77.0651642704842,38.9414981926629,10863,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9538
-77.090972625945,38.9413794322466,10864,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9983
-77.0632384828068,38.9412119759273,10865,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9534
-77.0632645154422,38.9411972332802,10866,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9531
-77.0632374063543,38.9411687817415,10867,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9528
-77.062594818241,38.9410323817202,10868,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9525
-77.059312330864,38.940980575165,10869,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9430
-77.0283989040626,38.9409302868706,10870,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9393
-77.0282688789059,38.940918355378,10871,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9390
-77.0594138826156,38.9408273195361,10872,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10206
-77.075870276482,38.9407787093755,10873,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10159
-77.0287504368338,38.9407531609572,10874,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9386
-77.0757985313435,38.9406497210983,10875,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10154
-77.0609988585164,38.9403580267903,10876,7637,Grate Inlet,2019/04/23 00:00:00+00,A,GratePt_8931
-77.06101299171,38.9403347599962,10877,7637,Grate Inlet,2019/04/23 00:00:00+00,A,GratePt_8930
-77.0834033344494,38.9402919755192,10878,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_162
-77.0833782420806,38.9402783818842,10879,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_161
-77.0834711495899,38.940166081203,10880,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_159
-77.0835479338532,38.9400264067473,10881,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_156
-77.0836758532665,38.9399378717804,10882,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_153
-77.0770897462585,38.9399145833969,10883,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_150
-77.0771921492711,38.9398704562343,10884,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_147
-77.0770615720564,38.9398658130387,10885,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_144
-77.0878758199694,38.9397707125652,10886,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10029
-77.0297903319505,38.9396480783625,10887,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9414
-77.0837294903759,38.9395458282843,10888,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_142
-77.0610151402386,38.9395566583284,10889,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_10151
-77.061000462823,38.9395503331569,10890,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_10147
-77.0610495499865,38.9395455871816,10891,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10145
-77.0610452154221,38.939534968664,10892,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10142
-77.03728252699,38.9395280551292,10893,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9425
-77.0373254735932,38.9394903597239,10894,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9420
-77.0838549164185,38.9394566012596,10895,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_140
-77.086764443381,38.9392656547906,10896,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10027
-77.0866145453174,38.9391462979025,10897,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10024
-77.1135767494273,38.9390408008778,10898,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_9978
-77.0064022474913,38.939034928691,10899,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_11084
-77.0603454947232,38.9389651878953,10900,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10203
-77.0855546680293,38.9388642899549,10901,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10021
-77.0602879392649,38.9388580638985,10902,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10200
-77.0298504158338,38.9388219392907,10903,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_9413
-77.0886957768615,38.9387650193012,10904,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10018
-76.9992482852483,38.9386278907403,10905,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_11061
-77.1125754549441,38.9384159987827,10906,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9976
-77.0599860387398,38.9383406744945,10907,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10196
-77.0230966997299,38.9382714496397,10908,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9382
-77.0228863691681,38.9382321788077,10909,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9381
-77.0329059595821,38.938056206488,10910,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9410
-77.032904493465,38.9380284973776,10911,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9408
-77.0833061969987,38.9379197903625,10912,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_135
-77.0028450036364,38.9378319844734,10913,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_11079
-77.0243045186897,38.9377182664173,10914,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9376
-77.0595418936358,38.9375791508209,10915,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10195
-77.0595211836915,38.9375444253656,10916,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10193
-77.1079631901169,38.9374650824605,10917,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9974
-77.0290767492323,38.9866352524303,10918,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8978
-77.0287458551957,38.9863732133036,10919,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8974
-77.0342778190499,38.9850721981165,10920,7637,Grate Inlet,2019/04/23 00:00:00+00,A,GratePt_8900
-77.0343232478024,38.9847359532044,10921,7637,Grate Inlet,2019/04/23 00:00:00+00,A,GratePt_8897
-77.026437654577,38.9829905428274,10922,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_8984
-77.0264232072143,38.9819087671721,10923,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_8981
-77.0263196606645,38.9786685780101,10924,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8979
-77.0273008468825,38.9772529895193,10925,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9072
